025-06-07 10:54:40,284 - werkzeug - INFO -  * Restarting with stat
2025-06-07 22:46:43,878 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:43] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:46:44,056 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:44] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:46:44,065 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:44] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:46:44,205 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:44] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:46:51,007 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:51] "[33mGET /admin/users HTTP/1.1[0m" 404 -
2025-06-07 22:46:51,060 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:51] "[33mGET /admin/users HTTP/1.1[0m" 404 -
2025-06-07 22:47:21,961 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:21] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 22:47:22,039 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:22] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 22:47:24,125 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:24] "[33mGET /admin/reports HTTP/1.1[0m" 404 -
2025-06-07 22:47:24,301 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:24] "[33mGET /admin/reports HTTP/1.1[0m" 404 -
2025-06-07 22:47:26,596 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:26] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 22:47:26,625 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:26] "GET /admin/materials?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:47:26,627 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:26] "GET /admin/materials?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:47:26,636 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:26] "GET /admin/materials?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:47:26,647 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:26] "GET /admin/materials?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:47:26,875 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:26] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 22:47:54,689 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:54] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:47:54,699 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:54] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:47:54,743 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:54] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:47:56,060 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:56] "[33mGET /admin/reports HTTP/1.1[0m" 404 -
2025-06-07 22:47:56,141 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:56] "[33mGET /admin/reports HTTP/1.1[0m" 404 -
2025-06-07 22:47:58,444 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:58] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 22:47:58,451 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:58] "GET /login HTTP/1.1" 200 -
2025-06-07 22:47:58,586 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:47:58] "GET /login HTTP/1.1" 200 -
2025-06-07 22:48:06,822 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:48:06] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 22:48:06,837 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:48:06] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:48:06,869 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:48:06] "GET /?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:48:06,870 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:48:06] "GET /?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:48:06,886 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:48:06] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:48:06,906 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:48:06] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:48:06,917 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:48:06] "GET /?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:57:25,380 - werkzeug - INFO -  * Restarting with stat
2025-06-07 22:57:26,176 - werkzeug - WARNING -  * Debugger is active!
2025-06-07 22:57:26,182 - werkzeug - INFO -  * Debugger PIN: 134-909-969
2025-06-07 22:57:26,234 - werkzeug - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2025-06-07 22:57:30,442 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:57:30] "GET /login HTTP/1.1" 200 -
2025-06-07 22:57:30,794 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:57:30] "GET /login HTTP/1.1" 200 -
2025-06-07 22:57:30,862 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:57:30] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-06-07 22:57:36,056 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:57:36] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 22:57:36,064 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:57:36] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:57:36,075 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:57:36] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:57:36,146 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:57:36] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:58:11,578 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:58:11] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 22:58:11,808 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:58:11] "GET /admin/materials?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:58:11,822 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:58:11] "GET /admin/materials?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:58:11,969 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:58:11] "GET /admin/materials?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:58:11,973 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:58:11] "GET /admin/materials?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:58:12,381 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:58:12] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 23:01:30,033 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:01:30] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 23:01:30,087 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:01:30] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 23:08:04,260 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:08:04] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 23:08:04,272 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:08:04] "GET /login HTTP/1.1" 200 -
2025-06-07 23:08:04,534 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:08:04] "GET /login HTTP/1.1" 200 -
2025-06-07 23:15:42,598 - werkzeug - INFO -  * Detected change in 'E:\\Sort\\Ali\\Ali\\Project\\Project\\database\\db_connection.py', reloading
2025-06-07 23:15:42,748 - werkzeug - INFO -  * Restarting with stat
2025-06-07 23:15:46,922 - werkzeug - WARNING -  * Debugger is active!
2025-06-07 23:15:46,950 - werkzeug - INFO -  * Debugger PIN: 134-909-969
2025-06-07 23:15:47,047 - werkzeug - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2025-06-07 23:15:57,366 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:15:57] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2025-06-07 23:20:15,668 - werkzeug - INFO -  * Detected change in 'E:\\Sort\\Ali\\Ali\\Project\\Project\\database\\db_connection.py', reloading
2025-06-07 23:20:15,811 - werkzeug - INFO -  * Restarting with stat
2025-06-07 23:20:17,108 - werkzeug - WARNING -  * Debugger is active!
2025-06-07 23:20:17,116 - werkzeug - INFO -  * Debugger PIN: 134-909-969
2025-06-07 23:20:17,161 - werkzeug - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2025-06-07 23:20:47,383 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:20:47] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 23:20:47,389 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:20:47] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 23:20:47,405 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:20:47] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 23:20:47,616 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:20:47] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 23:20:51,202 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:20:51] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 23:20:51,213 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:20:51] "GET /login HTTP/1.1" 200 -
2025-06-07 23:20:51,256 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:20:51] "GET /login HTTP/1.1" 200 -
2025-06-07 23:20:56,892 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:20:56] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 23:20:56,897 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:20:56] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 23:20:56,903 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:20:56] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 23:20:56,945 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:20:56] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 23:21:04,422 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:04] "[33mGET /admin/users HTTP/1.1[0m" 404 -
2025-06-07 23:21:04,454 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:04] "[33mGET /admin/users HTTP/1.1[0m" 404 -
2025-06-07 23:21:08,060 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:08] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 23:21:08,106 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:08] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 23:21:12,884 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:12] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 23:21:13,059 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:13] "GET /admin/materials?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 23:21:13,060 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:13] "GET /admin/materials?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 23:21:13,083 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:13] "GET /admin/materials?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 23:21:13,085 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:13] "GET /admin/materials?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 23:21:13,425 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:13] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 23:21:35,409 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:35] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 23:21:35,418 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:35] "GET /login HTTP/1.1" 200 -
2025-06-07 23:21:35,457 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:35] "GET /login HTTP/1.1" 200 -
2025-06-07 23:21:42,213 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:42] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 23:21:42,242 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:42] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 23:21:42,298 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:42] "GET /?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 23:21:42,299 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:42] "GET /?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 23:21:42,329 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:42] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 23:21:42,367 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:42] "GET /?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 23:21:42,389 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:42] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 23:21:42,535 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:42] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 23:21:47,179 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:47] "GET /register HTTP/1.1" 200 -
2025-06-07 23:21:47,230 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:21:47] "GET /register HTTP/1.1" 200 -
2025-06-07 23:22:18,680 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:22:18] "[32mPOST /register HTTP/1.1[0m" 302 -
2025-06-07 23:22:18,684 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:22:18] "GET /login HTTP/1.1" 200 -
2025-06-07 23:22:18,728 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:22:18] "GET /login HTTP/1.1" 200 -
2025-06-07 23:22:21,571 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:22:21] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 23:22:21,576 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:22:21] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 23:22:21,781 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:22:21] "[35m[1mGET /user/dashboard HTTP/1.1[0m" 500 -
2025-06-07 23:22:21,824 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:22:21] "GET /user/dashboard?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 23:22:21,825 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:22:21] "GET /user/dashboard?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 23:22:21,837 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:22:21] "GET /user/dashboard?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 23:22:21,885 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:22:21] "GET /user/dashboard?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 23:22:22,121 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:22:22] "[35m[1mGET /user/dashboard HTTP/1.1[0m" 500 -
2025-06-07 23:24:53,925 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:24:53] "GET /login HTTP/1.1" 200 -
2025-06-07 23:24:54,161 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:24:54] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-06-07 23:24:54,164 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:24:54] "GET /login HTTP/1.1" 200 -
2025-06-07 23:24:55,572 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:24:55] "GET /login HTTP/1.1" 200 -
2025-06-07 23:24:55,672 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:24:55] "GET /login HTTP/1.1" 200 -
2025-06-07 23:24:55,744 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:24:55] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-06-07 23:24:56,621 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:24:56] "GET /login HTTP/1.1" 200 -
2025-06-07 23:24:56,729 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:24:56] "GET /login HTTP/1.1" 200 -
2025-06-07 23:24:56,800 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:24:56] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-06-07 23:33:32,029 - werkzeug - INFO -  * Restarting with stat
2025-06-07 23:33:32,842 - werkzeug - WARNING -  * Debugger is active!
2025-06-07 23:33:32,853 - werkzeug - INFO -  * Debugger PIN: 134-909-969
2025-06-07 23:33:32,922 - werkzeug - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2025-06-07 23:33:41,484 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:41] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 23:33:41,507 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:41] "GET /login HTTP/1.1" 200 -
2025-06-07 23:33:41,562 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:41] "GET /login HTTP/1.1" 200 -
2025-06-07 23:33:42,894 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:42] "GET /login HTTP/1.1" 200 -
2025-06-07 23:33:43,019 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:43] "GET /login HTTP/1.1" 200 -
2025-06-07 23:33:43,099 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:43] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-06-07 23:33:48,417 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:48] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 23:33:48,443 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:48] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 23:33:48,605 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:48] "GET /?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 23:33:48,606 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:48] "GET /?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 23:33:48,632 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:48] "GET /?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 23:33:48,635 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:48] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 23:33:48,664 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:48] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 23:33:48,806 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:33:48] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 23:35:10,312 - werkzeug - INFO -  * Restarting with stat
2025-06-07 23:35:11,223 - werkzeug - WARNING -  * Debugger is active!
2025-06-07 23:35:11,231 - werkzeug - INFO -  * Debugger PIN: 134-909-969
2025-06-07 23:35:11,279 - werkzeug - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2025-06-07 23:35:16,713 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:16] "GET /login HTTP/1.1" 200 -
2025-06-07 23:35:16,936 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:16] "GET /login HTTP/1.1" 200 -
2025-06-07 23:35:17,703 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:17] "GET /login HTTP/1.1" 200 -
2025-06-07 23:35:17,884 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:17] "GET /login HTTP/1.1" 200 -
2025-06-07 23:35:18,041 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:18] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-06-07 23:35:23,568 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:23] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 23:35:23,574 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:23] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 23:35:23,826 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:23] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:35:24,184 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:24] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:35:28,959 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:28] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 23:35:29,049 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:29] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 23:35:30,803 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:30] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:35:31,264 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:31] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:35:31,685 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:31] "[32mGET /admin/materials HTTP/1.1[0m" 302 -
2025-06-07 23:35:31,695 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:31] "GET /login HTTP/1.1" 200 -
2025-06-07 23:35:31,862 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:31] "GET /login HTTP/1.1" 200 -
2025-06-07 23:35:35,232 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:35] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:35:35,616 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:35] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:35:36,805 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:36] "[32mGET /admin/materials HTTP/1.1[0m" 302 -
2025-06-07 23:35:36,815 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:36] "GET /login HTTP/1.1" 200 -
2025-06-07 23:35:36,862 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:36] "GET /login HTTP/1.1" 200 -
2025-06-07 23:35:38,531 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:38] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:35:38,939 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:38] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:35:47,470 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:47] "[33mGET /admin/reports HTTP/1.1[0m" 404 -
2025-06-07 23:35:47,521 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:47] "[33mGET /admin/reports HTTP/1.1[0m" 404 -
2025-06-07 23:35:49,493 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:49] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:35:56,022 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:56] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 23:35:56,036 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:56] "GET /login HTTP/1.1" 200 -
2025-06-07 23:35:56,187 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:35:56] "GET /login HTTP/1.1" 200 -
2025-06-07 23:36:05,041 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:36:05] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 23:36:05,048 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:36:05] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 23:36:05,309 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:36:05] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:36:05,672 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:36:05] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:36:06,842 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:36:06] "[32mGET /admin/materials HTTP/1.1[0m" 302 -
2025-06-07 23:36:06,851 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:36:06] "GET /login HTTP/1.1" 200 -
2025-06-07 23:36:06,907 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:36:06] "GET /login HTTP/1.1" 200 -
2025-06-07 23:36:09,605 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:36:09] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:36:10,108 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:36:10] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:41:26,204 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:41:26] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 23:41:26,216 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:41:26] "GET /login HTTP/1.1" 200 -
